Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,50809,50809,19081615,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,3772,3772,522487,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,967,967,268332,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,40,Austria,AUT,300220,Vaccines for human medicine,8,Weight in kilograms,1517,1517,866144,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,40,Austria,AUT,300220,Vaccines for human medicine,8,Weight in kilograms,4,4,263,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,5709,5709,1864672,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,Vaccines for human medicine,8,Weight in kilograms,519,519,32516,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,1478,1478,437743,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,152,Chile,CHL,300220,Vaccines for human medicine,8,Weight in kilograms,7,7,6900,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,188,Costa Rica,CRI,300220,Vaccines for human medicine,8,Weight in kilograms,34,34,13500,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,Vaccines for human medicine,8,Weight in kilograms,397,397,68366,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,78,78,257900,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,14723,14723,3965502,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,139,139,111568,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,3176,3176,658635,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,5,5,30,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,320,Guatemala,GTM,300220,Vaccines for human medicine,8,Weight in kilograms,99,99,10288,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,1691,1691,923182,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,399,399,157296,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,410,Rep. of Korea,KOR,300220,Vaccines for human medicine,8,Weight in kilograms,56,56,9335,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,484,Mexico,MEX,300220,Vaccines for human medicine,8,Weight in kilograms,76,76,4275,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,9955,9955,2801162,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,728,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,600,Paraguay,PRY,300220,Vaccines for human medicine,8,Weight in kilograms,1541,1541,75202,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,604,Peru,PER,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,6,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,604,Peru,PER,300220,Vaccines for human medicine,8,Weight in kilograms,38,38,1425,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,608,Philippines,PHL,300220,Vaccines for human medicine,8,Weight in kilograms,38,38,2850,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,2287,2287,668948,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,788,Tunisia,TUN,300220,Vaccines for human medicine,8,Weight in kilograms,2,2,216,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,432,6
H2,2005,2005,2005,6,1,1,Import,32,Argentina,ARG,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,8374,8374,6133960,6
H2,2005,2005,2005,6,1,2,Export,32,Argentina,ARG,858,Uruguay,URY,300220,Vaccines for human medicine,8,Weight in kilograms,1269,1269,262726,6
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,426231,426231,199193390,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,196399,196399,53532230,0
H2,2005,2005,2005,6,1,4,Re-Import,36,Australia,AUS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,206,206,34068,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,32,Argentina,ARG,300220,Vaccines for human medicine,8,Weight in kilograms,3488,3488,682608,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,206,206,34068,0
H2,2005,2005,2005,6,1,4,Re-Import,36,Australia,AUS,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,206,206,34068,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,130075,130075,72696816,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,76,Brazil,BRA,300220,Vaccines for human medicine,8,Weight in kilograms,2231,2231,246088,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,100,Bulgaria,BGR,300220,Vaccines for human medicine,8,Weight in kilograms,1806,1806,454625,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,104,Myanmar,MMR,300220,Vaccines for human medicine,8,Weight in kilograms,2310,2310,61197,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,10497,10497,4349341,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,38,38,8032,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,300220,Vaccines for human medicine,8,Weight in kilograms,69,69,768,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,156,China,CHN,300220,Vaccines for human medicine,8,Weight in kilograms,3935,3935,961012,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,156,China,CHN,300220,Vaccines for human medicine,8,Weight in kilograms,32037,32037,6327798,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,300220,Vaccines for human medicine,8,Weight in kilograms,13,13,7283,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,166,Cocos Isds,CCK,300220,Vaccines for human medicine,8,Weight in kilograms,8,8,6293,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,184,Cook Isds,COK,300220,Vaccines for human medicine,8,Weight in kilograms,14,14,2039,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,208,Denmark,DNK,300220,Vaccines for human medicine,8,Weight in kilograms,4,4,4417,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,214,Dominican Rep.,DOM,300220,Vaccines for human medicine,8,Weight in kilograms,395,395,57332,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines for human medicine,8,Weight in kilograms,2080,2080,253271,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,49085,49085,15834002,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,3698,3698,676192,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,4193,4193,1130480,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,296,Kiribati,KIR,300220,Vaccines for human medicine,8,Weight in kilograms,29,29,7401,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,Vaccines for human medicine,8,Weight in kilograms,7166,7166,1104062,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines for human medicine,8,Weight in kilograms,2587,2587,279888,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,9,9,14416,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,12,12,1549,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,400,Jordan,JOR,300220,Vaccines for human medicine,8,Weight in kilograms,12,12,3983,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines for human medicine,8,Weight in kilograms,7900,7900,2014542,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines for human medicine,8,Weight in kilograms,30486,30486,8771152,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,442,Luxembourg,LUX,300220,Vaccines for human medicine,8,Weight in kilograms,3291,3291,1182879,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,458,Malaysia,MYS,300220,Vaccines for human medicine,8,Weight in kilograms,4116,4116,108696,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,Vaccines for human medicine,8,Weight in kilograms,1685,1685,256714,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,490,"Other Asia, nes","",300220,Vaccines for human medicine,8,Weight in kilograms,72,72,231,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,490,"Other Asia, nes","",300220,Vaccines for human medicine,8,Weight in kilograms,9518,9518,5586248,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,8788,8788,2101453,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,97,97,154792,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,540,New Caledonia,NCL,300220,Vaccines for human medicine,8,Weight in kilograms,22,22,6450,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,Vaccines for human medicine,8,Weight in kilograms,136,136,12930,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines for human medicine,8,Weight in kilograms,26711,26711,4617690,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines for human medicine,8,Weight in kilograms,1914,1914,204920,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,604,Peru,PER,300220,Vaccines for human medicine,8,Weight in kilograms,223,223,34848,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,626,Timor-Leste,TLS,300220,Vaccines for human medicine,8,Weight in kilograms,87,87,34760,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines for human medicine,8,Weight in kilograms,21726,21726,8080638,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines for human medicine,8,Weight in kilograms,8974,8974,1155558,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,Vaccines for human medicine,8,Weight in kilograms,8842,8842,1248950,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,710,South Africa,ZAF,300220,Vaccines for human medicine,8,Weight in kilograms,2963,2963,518701,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines for human medicine,8,Weight in kilograms,4450,4450,930116,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines for human medicine,8,Weight in kilograms,12,12,12729,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,2037,2037,843147,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,1211,1211,8895835,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,764,Thailand,THA,300220,Vaccines for human medicine,8,Weight in kilograms,151,151,37721,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,764,Thailand,THA,300220,Vaccines for human medicine,8,Weight in kilograms,3210,3210,691942,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,776,Tonga,TON,300220,Vaccines for human medicine,8,Weight in kilograms,28,28,4267,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,300220,Vaccines for human medicine,8,Weight in kilograms,14,14,9699,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,792,Turkey,TUR,300220,Vaccines for human medicine,8,Weight in kilograms,500,500,40627,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,800,Uganda,UGA,300220,Vaccines for human medicine,8,Weight in kilograms,1890,1890,52872,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,818,Egypt,EGY,300220,Vaccines for human medicine,8,Weight in kilograms,0,0,8195,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,6357,6357,7613650,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,36704,36704,10791442,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,834,United Rep. of Tanzania,TZA,300220,Vaccines for human medicine,8,Weight in kilograms,3030,3030,82306,0
H2,2005,2005,2005,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,168029,168029,81255428,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,110,110,126378,0
H2,2005,2005,2005,6,1,2,Export,36,Australia,AUS,854,Burkina Faso,BFA,300220,Vaccines for human medicine,8,Weight in kilograms,1350,1350,32153,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,214106,214106,86909129,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,111328,111328,121995911,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,36,Australia,AUS,300220,Vaccines for human medicine,8,Weight in kilograms,300,300,208152,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,56800,56800,21993877,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,1100,1100,1168892,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,70,Bosnia Herzegovina,BIH,300220,Vaccines for human medicine,8,Weight in kilograms,8,8,8327,6
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,5,5,2119,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,124,Canada,CAN,300220,Vaccines for human medicine,8,Weight in kilograms,94,94,103503,6
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,191,Croatia,HRV,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,314,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,191,Croatia,HRV,300220,Vaccines for human medicine,8,Weight in kilograms,100,100,61219,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,Vaccines for human medicine,8,Weight in kilograms,6900,6900,4258186,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,19000,19000,13932402,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,5300,5300,9203796,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,9900,9900,1947031,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines for human medicine,8,Weight in kilograms,37600,37600,43645939,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,300220,Vaccines for human medicine,8,Weight in kilograms,1100,1100,1365502,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines for human medicine,8,Weight in kilograms,5400,5400,3074341,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,352,Iceland,ISL,300220,Vaccines for human medicine,8,Weight in kilograms,100,100,113211,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines for human medicine,8,Weight in kilograms,18,18,19875,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,376,Israel,ISR,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,1088,6
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,1100,1100,270471,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,Vaccines for human medicine,8,Weight in kilograms,900,900,2402750,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,200,200,126782,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,392,Japan,JPN,300220,Vaccines for human medicine,8,Weight in kilograms,7,7,7236,6
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,3300,3300,1732046,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines for human medicine,8,Weight in kilograms,2100,2100,1798192,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,Vaccines for human medicine,8,Weight in kilograms,3400,3400,1015940,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,300220,Vaccines for human medicine,8,Weight in kilograms,2100,2100,3248195,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,300220,Vaccines for human medicine,8,Weight in kilograms,2600,2600,828849,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,Vaccines for human medicine,8,Weight in kilograms,800,800,380290,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,300220,Vaccines for human medicine,8,Weight in kilograms,800,800,484204,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,25300,25300,5154090,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,Vaccines for human medicine,8,Weight in kilograms,7500,7500,10451672,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines for human medicine,8,Weight in kilograms,11000,11000,7332377,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,2000,2000,435031,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines for human medicine,8,Weight in kilograms,2300,2300,1728171,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,1500,1500,1491048,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines for human medicine,8,Weight in kilograms,15500,15500,14406680,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,95000,95000,39823903,0
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,4300,4300,14678660,0
H2,2005,2005,2005,6,1,1,Import,40,Austria,AUT,891,Serbia and Montenegro,SCG,300220,Vaccines for human medicine,8,Weight in kilograms,0,0,15,6
H2,2005,2005,2005,6,1,2,Export,40,Austria,AUT,891,Serbia and Montenegro,SCG,300220,Vaccines for human medicine,8,Weight in kilograms,1,1,665,6
H2,2005,2005,2005,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,300220,Vaccines for human medicine,8,Weight in kilograms,4807,4807,173651,0
H2,2005,2005,2005,6,1,1,Import,44,Bahamas,BHS,56,Belgium,BEL,300220,Vaccines for human medicine,8,Weight in kilograms,5,5,202,0
H2,2005,2005,2005,6,1,1,Import,44,Bahamas,BHS,251,France,FRA,300220,Vaccines for human medicine,8,Weight in kilograms,103,103,3705,0
H2,2005,2005,2005,6,1,1,Import,44,Bahamas,BHS,818,Egypt,EGY,300220,Vaccines for human medicine,8,Weight in kilograms,305,305,11016,0
H2,2005,2005,2005,6,1,1,Import,44,Bahamas,BHS,842,USA,USA,300220,Vaccines for human medicine,8,Weight in kilograms,4394,4394,158728,0
